Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-17 16:28:00+00:00,6.338956832885742,6.338956832885742,6.338956832885742,6.338956832885742,6.338956832885742,74048
2024-07-17 16:30:00+00:00,6.337632656097412,6.337632656097412,6.337632656097412,6.337632656097412,6.337632656097412,323456
2024-07-17 16:32:00+00:00,6.337009906768799,6.337009906768799,6.337009906768799,6.337009906768799,6.337009906768799,110208
2024-07-17 16:33:00+00:00,6.334420204162598,6.334420204162598,6.334420204162598,6.334420204162598,6.334420204162598,0
2024-07-17 16:34:00+00:00,6.32793664932251,6.32793664932251,6.32793664932251,6.32793664932251,6.32793664932251,0
2024-07-17 16:35:00+00:00,6.326355457305908,6.326355457305908,6.326355457305908,6.326355457305908,6.326355457305908,0
2024-07-17 16:36:00+00:00,6.324975967407227,6.324975967407227,6.324975967407227,6.324975967407227,6.324975967407227,7520
2024-07-17 16:37:00+00:00,6.321364402770996,6.321364402770996,6.321364402770996,6.321364402770996,6.321364402770996,28288
2024-07-17 16:38:00+00:00,6.321258544921875,6.321258544921875,6.321258544921875,6.321258544921875,6.321258544921875,19872
2024-07-17 16:39:00+00:00,6.320758819580078,6.320758819580078,6.320758819580078,6.320758819580078,6.320758819580078,0
2024-07-17 16:40:00+00:00,6.32220983505249,6.32220983505249,6.32220983505249,6.32220983505249,6.32220983505249,3056
2024-07-17 16:41:00+00:00,6.320732593536377,6.320732593536377,6.320732593536377,6.320732593536377,6.320732593536377,0
2024-07-17 16:42:00+00:00,6.318970680236816,6.318970680236816,6.318970680236816,6.318970680236816,6.318970680236816,0
2024-07-17 16:43:00+00:00,6.306463718414307,6.306463718414307,6.306463718414307,6.306463718414307,6.306463718414307,89664
2024-07-17 16:44:00+00:00,6.3043599128723145,6.3043599128723145,6.3043599128723145,6.3043599128723145,6.3043599128723145,0
2024-07-17 16:46:00+00:00,6.303403854370117,6.303403854370117,6.303403854370117,6.303403854370117,6.303403854370117,105600
2024-07-17 16:48:00+00:00,6.301337242126465,6.301337242126465,6.301337242126465,6.301337242126465,6.301337242126465,95728
2024-07-17 16:49:00+00:00,6.307576656341553,6.307576656341553,6.307576656341553,6.307576656341553,6.307576656341553,18368
2024-07-17 16:50:00+00:00,6.310976982116699,6.310976982116699,6.310976982116699,6.310976982116699,6.310976982116699,255504
2024-07-17 16:52:00+00:00,6.321233749389648,6.321233749389648,6.321233749389648,6.321233749389648,6.321233749389648,89888
2024-07-17 16:53:00+00:00,6.318919658660889,6.318919658660889,6.318919658660889,6.318919658660889,6.318919658660889,190544
2024-07-17 16:55:00+00:00,6.324624061584473,6.324624061584473,6.324624061584473,6.324624061584473,6.324624061584473,0
2024-07-17 16:56:00+00:00,6.326509952545166,6.326509952545166,6.326509952545166,6.326509952545166,6.326509952545166,19904
2024-07-17 16:57:00+00:00,6.326826095581055,6.326826095581055,6.326826095581055,6.326826095581055,6.326826095581055,52560
2024-07-17 16:58:00+00:00,6.33059024810791,6.33059024810791,6.33059024810791,6.33059024810791,6.33059024810791,0
2024-07-17 17:00:00+00:00,6.334299564361572,6.334299564361572,6.334299564361572,6.334299564361572,6.334299564361572,34816
2024-07-17 17:01:00+00:00,6.34257173538208,6.34257173538208,6.34257173538208,6.34257173538208,6.34257173538208,0
2024-07-17 17:02:00+00:00,6.344239711761475,6.344239711761475,6.344239711761475,6.344239711761475,6.344239711761475,0
2024-07-17 17:03:00+00:00,6.344505786895752,6.344505786895752,6.344505786895752,6.344505786895752,6.344505786895752,0
2024-07-17 17:04:00+00:00,6.3505096435546875,6.3505096435546875,6.3505096435546875,6.3505096435546875,6.3505096435546875,22608
2024-07-17 17:05:00+00:00,6.3506760597229,6.3506760597229,6.3506760597229,6.3506760597229,6.3506760597229,14592
2024-07-17 17:06:00+00:00,6.349832534790039,6.349832534790039,6.349832534790039,6.349832534790039,6.349832534790039,0
2024-07-17 17:07:00+00:00,6.346994876861572,6.346994876861572,6.346994876861572,6.346994876861572,6.346994876861572,0
2024-07-17 17:08:00+00:00,6.347533702850342,6.347533702850342,6.347533702850342,6.347533702850342,6.347533702850342,0
2024-07-17 17:09:00+00:00,6.346962928771973,6.346962928771973,6.346962928771973,6.346962928771973,6.346962928771973,37888
2024-07-17 17:10:00+00:00,6.339784622192383,6.339784622192383,6.339784622192383,6.339784622192383,6.339784622192383,0
2024-07-17 17:11:00+00:00,6.338664531707764,6.338664531707764,6.338664531707764,6.338664531707764,6.338664531707764,19712
2024-07-17 17:12:00+00:00,6.339450359344482,6.339450359344482,6.339450359344482,6.339450359344482,6.339450359344482,0
2024-07-17 17:14:00+00:00,6.333497047424316,6.333497047424316,6.333497047424316,6.333497047424316,6.333497047424316,0
2024-07-17 17:16:00+00:00,6.322361469268799,6.322361469268799,6.322361469268799,6.322361469268799,6.322361469268799,21776
2024-07-17 17:17:00+00:00,6.322829723358154,6.322829723358154,6.322829723358154,6.322829723358154,6.322829723358154,0
2024-07-17 17:18:00+00:00,6.323383808135986,6.323383808135986,6.323383808135986,6.323383808135986,6.323383808135986,0
2024-07-17 17:19:00+00:00,6.3267011642456055,6.3267011642456055,6.3267011642456055,6.3267011642456055,6.3267011642456055,0
2024-07-17 17:22:00+00:00,6.3278350830078125,6.3278350830078125,6.3278350830078125,6.3278350830078125,6.3278350830078125,0
2024-07-17 17:24:00+00:00,6.331821918487549,6.331821918487549,6.331821918487549,6.331821918487549,6.331821918487549,0
2024-07-17 17:25:00+00:00,6.341550827026367,6.341550827026367,6.341550827026367,6.341550827026367,6.341550827026367,20144
2024-07-17 17:26:00+00:00,6.342034339904785,6.342034339904785,6.342034339904785,6.342034339904785,6.342034339904785,238448
2024-07-17 17:28:00+00:00,6.341964244842529,6.341964244842529,6.341964244842529,6.341964244842529,6.341964244842529,0
2024-07-17 17:30:00+00:00,6.343231201171875,6.343231201171875,6.343231201171875,6.343231201171875,6.343231201171875,0
2024-07-17 17:32:00+00:00,6.347618579864502,6.347618579864502,6.347618579864502,6.347618579864502,6.347618579864502,0
2024-07-17 17:34:00+00:00,6.354366302490234,6.354366302490234,6.354366302490234,6.354366302490234,6.354366302490234,60928
2024-07-17 17:35:00+00:00,6.354459762573242,6.354459762573242,6.354459762573242,6.354459762573242,6.354459762573242,223776
2024-07-17 17:36:00+00:00,6.3547682762146,6.3547682762146,6.3547682762146,6.3547682762146,6.3547682762146,0
2024-07-17 17:37:00+00:00,6.356331825256348,6.356331825256348,6.356331825256348,6.356331825256348,6.356331825256348,0
2024-07-17 17:39:00+00:00,6.3569536209106445,6.3569536209106445,6.3569536209106445,6.3569536209106445,6.3569536209106445,0
2024-07-17 17:40:00+00:00,6.358241558074951,6.358241558074951,6.358241558074951,6.358241558074951,6.358241558074951,111888
2024-07-17 17:41:00+00:00,6.3581342697143555,6.3581342697143555,6.3581342697143555,6.3581342697143555,6.3581342697143555,0
2024-07-17 17:42:00+00:00,6.356877326965332,6.356877326965332,6.356877326965332,6.356877326965332,6.356877326965332,15984
2024-07-17 17:44:00+00:00,6.351074695587158,6.351074695587158,6.351074695587158,6.351074695587158,6.351074695587158,0
2024-07-17 17:46:00+00:00,6.346470355987549,6.346470355987549,6.346470355987549,6.346470355987549,6.346470355987549,0
2024-07-17 17:47:00+00:00,6.3447394371032715,6.3447394371032715,6.3447394371032715,6.3447394371032715,6.3447394371032715,0
2024-07-17 17:48:00+00:00,6.343678951263428,6.343678951263428,6.343678951263428,6.343678951263428,6.343678951263428,0
2024-07-17 17:50:00+00:00,6.34079122543335,6.34079122543335,6.34079122543335,6.34079122543335,6.34079122543335,0
2024-07-17 17:52:00+00:00,6.331896781921387,6.331896781921387,6.331896781921387,6.331896781921387,6.331896781921387,0
2024-07-17 17:53:00+00:00,6.3321027755737305,6.3321027755737305,6.3321027755737305,6.3321027755737305,6.3321027755737305,0
2024-07-17 17:54:00+00:00,6.332975387573242,6.332975387573242,6.332975387573242,6.332975387573242,6.332975387573242,0
2024-07-17 17:55:00+00:00,6.334025859832764,6.334025859832764,6.334025859832764,6.334025859832764,6.334025859832764,0
2024-07-17 17:56:00+00:00,6.334074020385742,6.334074020385742,6.334074020385742,6.334074020385742,6.334074020385742,8016
2024-07-17 17:58:00+00:00,6.336309909820557,6.336309909820557,6.336309909820557,6.336309909820557,6.336309909820557,0
2024-07-17 17:59:00+00:00,6.336423873901367,6.336423873901367,6.336423873901367,6.336423873901367,6.336423873901367,0
2024-07-17 18:00:00+00:00,6.335691452026367,6.335691452026367,6.335691452026367,6.335691452026367,6.335691452026367,0
2024-07-17 18:02:00+00:00,6.331551551818848,6.331551551818848,6.331551551818848,6.331551551818848,6.331551551818848,0
2024-07-17 18:03:00+00:00,6.3310980796813965,6.3310980796813965,6.3310980796813965,6.3310980796813965,6.3310980796813965,0
2024-07-17 18:04:00+00:00,6.328514575958252,6.328514575958252,6.328514575958252,6.328514575958252,6.328514575958252,0
2024-07-17 18:05:00+00:00,6.328528881072998,6.328528881072998,6.328528881072998,6.328528881072998,6.328528881072998,0
2024-07-17 18:06:00+00:00,6.328563213348389,6.328563213348389,6.328563213348389,6.328563213348389,6.328563213348389,15840
2024-07-17 18:07:00+00:00,6.334352970123291,6.334352970123291,6.334352970123291,6.334352970123291,6.334352970123291,0
2024-07-17 18:08:00+00:00,6.335866928100586,6.335866928100586,6.335866928100586,6.335866928100586,6.335866928100586,41312
2024-07-17 18:09:00+00:00,6.335224628448486,6.335224628448486,6.335224628448486,6.335224628448486,6.335224628448486,0
2024-07-17 18:11:00+00:00,6.339207172393799,6.339207172393799,6.339207172393799,6.339207172393799,6.339207172393799,0
2024-07-17 18:12:00+00:00,6.339418888092041,6.339418888092041,6.339418888092041,6.339418888092041,6.339418888092041,15344
2024-07-17 18:13:00+00:00,6.343902111053467,6.343902111053467,6.343902111053467,6.343902111053467,6.343902111053467,0
2024-07-17 18:14:00+00:00,6.344649791717529,6.344649791717529,6.344649791717529,6.344649791717529,6.344649791717529,105808
2024-07-17 18:15:00+00:00,6.345474720001221,6.345474720001221,6.345474720001221,6.345474720001221,6.345474720001221,0
2024-07-17 18:16:00+00:00,6.348974227905273,6.348974227905273,6.348974227905273,6.348974227905273,6.348974227905273,6912
2024-07-17 18:17:00+00:00,6.349978446960449,6.349978446960449,6.349978446960449,6.349978446960449,6.349978446960449,0
2024-07-17 18:18:00+00:00,6.350368976593018,6.350368976593018,6.350368976593018,6.350368976593018,6.350368976593018,0
2024-07-17 18:19:00+00:00,6.352412700653076,6.352412700653076,6.352412700653076,6.352412700653076,6.352412700653076,0
2024-07-17 18:20:00+00:00,6.353328227996826,6.353328227996826,6.353328227996826,6.353328227996826,6.353328227996826,18640
2024-07-17 18:21:00+00:00,6.353365421295166,6.353365421295166,6.353365421295166,6.353365421295166,6.353365421295166,0
2024-07-17 18:22:00+00:00,6.35577392578125,6.35577392578125,6.35577392578125,6.35577392578125,6.35577392578125,2960
2024-07-17 18:24:00+00:00,6.355896472930908,6.355896472930908,6.355896472930908,6.355896472930908,6.355896472930908,0
2024-07-17 18:25:00+00:00,6.350419998168945,6.350419998168945,6.350419998168945,6.350419998168945,6.350419998168945,0
2024-07-17 18:26:00+00:00,6.3505024909973145,6.3505024909973145,6.3505024909973145,6.3505024909973145,6.3505024909973145,0
2024-07-17 18:28:00+00:00,6.349671363830566,6.349671363830566,6.349671363830566,6.349671363830566,6.349671363830566,0
2024-07-17 18:29:00+00:00,6.349854946136475,6.349854946136475,6.349854946136475,6.349854946136475,6.349854946136475,0
2024-07-17 18:30:00+00:00,6.350372314453125,6.350372314453125,6.350372314453125,6.350372314453125,6.350372314453125,0
2024-07-17 18:32:00+00:00,6.349274635314941,6.349274635314941,6.349274635314941,6.349274635314941,6.349274635314941,0
2024-07-17 18:33:00+00:00,6.348921298980713,6.348921298980713,6.348921298980713,6.348921298980713,6.348921298980713,0
2024-07-17 18:34:00+00:00,6.348286151885986,6.348286151885986,6.348286151885986,6.348286151885986,6.348286151885986,0
2024-07-17 18:35:00+00:00,6.348111629486084,6.348111629486084,6.348111629486084,6.348111629486084,6.348111629486084,0
2024-07-17 18:36:00+00:00,6.347952842712402,6.347952842712402,6.347952842712402,6.347952842712402,6.347952842712402,2448
2024-07-17 18:37:00+00:00,6.344922065734863,6.344922065734863,6.344922065734863,6.344922065734863,6.344922065734863,0
2024-07-17 18:38:00+00:00,6.345954895019531,6.345954895019531,6.345954895019531,6.345954895019531,6.345954895019531,4176
2024-07-17 18:39:00+00:00,6.345383167266846,6.345383167266846,6.345383167266846,6.345383167266846,6.345383167266846,0
2024-07-17 18:40:00+00:00,6.345527648925781,6.345527648925781,6.345527648925781,6.345527648925781,6.345527648925781,0
2024-07-17 18:41:00+00:00,6.344964981079102,6.344964981079102,6.344964981079102,6.344964981079102,6.344964981079102,0
2024-07-17 18:42:00+00:00,6.344998359680176,6.344998359680176,6.344998359680176,6.344998359680176,6.344998359680176,0
2024-07-17 18:43:00+00:00,6.344089031219482,6.344089031219482,6.344089031219482,6.344089031219482,6.344089031219482,0
2024-07-17 18:44:00+00:00,6.344174385070801,6.344174385070801,6.344174385070801,6.344174385070801,6.344174385070801,0
2024-07-17 18:45:00+00:00,6.344583034515381,6.344583034515381,6.344583034515381,6.344583034515381,6.344583034515381,0
2024-07-17 18:47:00+00:00,6.3439836502075195,6.3439836502075195,6.3439836502075195,6.3439836502075195,6.3439836502075195,0
2024-07-17 18:48:00+00:00,6.344268321990967,6.344268321990967,6.344268321990967,6.344268321990967,6.344268321990967,4016
2024-07-17 18:49:00+00:00,6.343063831329346,6.343063831329346,6.343063831329346,6.343063831329346,6.343063831329346,0
2024-07-17 18:50:00+00:00,6.341976642608643,6.341976642608643,6.341976642608643,6.341976642608643,6.341976642608643,0
2024-07-17 18:51:00+00:00,6.341196537017822,6.341196537017822,6.341196537017822,6.341196537017822,6.341196537017822,13968
2024-07-17 18:53:00+00:00,6.33909273147583,6.33909273147583,6.33909273147583,6.33909273147583,6.33909273147583,32896
2024-07-17 18:54:00+00:00,6.338812351226807,6.338812351226807,6.338812351226807,6.338812351226807,6.338812351226807,0
2024-07-17 18:55:00+00:00,6.339264392852783,6.339264392852783,6.339264392852783,6.339264392852783,6.339264392852783,0
2024-07-17 18:56:00+00:00,6.339543342590332,6.339543342590332,6.339543342590332,6.339543342590332,6.339543342590332,0
2024-07-17 18:57:00+00:00,6.342207431793213,6.342207431793213,6.342207431793213,6.342207431793213,6.342207431793213,0
2024-07-17 18:59:00+00:00,6.345126152038574,6.345126152038574,6.345126152038574,6.345126152038574,6.345126152038574,0
2024-07-17 19:00:00+00:00,6.345325469970703,6.345325469970703,6.345325469970703,6.345325469970703,6.345325469970703,31520
2024-07-17 19:01:00+00:00,6.34706449508667,6.34706449508667,6.34706449508667,6.34706449508667,6.34706449508667,32880
2024-07-17 19:02:00+00:00,6.347980499267578,6.347980499267578,6.347980499267578,6.347980499267578,6.347980499267578,0
2024-07-17 19:04:00+00:00,6.351141929626465,6.351141929626465,6.351141929626465,6.351141929626465,6.351141929626465,0
2024-07-17 19:06:00+00:00,6.352097988128662,6.352097988128662,6.352097988128662,6.352097988128662,6.352097988128662,0
2024-07-17 19:07:00+00:00,6.354156970977783,6.354156970977783,6.354156970977783,6.354156970977783,6.354156970977783,35936
2024-07-17 19:08:00+00:00,6.35457706451416,6.35457706451416,6.35457706451416,6.35457706451416,6.35457706451416,22464
2024-07-17 19:10:00+00:00,6.361056327819824,6.361056327819824,6.361056327819824,6.361056327819824,6.361056327819824,0
2024-07-17 19:12:00+00:00,6.3640546798706055,6.3640546798706055,6.3640546798706055,6.3640546798706055,6.3640546798706055,0
2024-07-17 19:13:00+00:00,6.3678669929504395,6.3678669929504395,6.3678669929504395,6.3678669929504395,6.3678669929504395,9456
2024-07-17 19:14:00+00:00,6.367894649505615,6.367894649505615,6.367894649505615,6.367894649505615,6.367894649505615,0
2024-07-17 19:15:00+00:00,6.367525577545166,6.367525577545166,6.367525577545166,6.367525577545166,6.367525577545166,13440
2024-07-17 19:16:00+00:00,6.368227481842041,6.368227481842041,6.368227481842041,6.368227481842041,6.368227481842041,2320
2024-07-17 19:17:00+00:00,6.368156909942627,6.368156909942627,6.368156909942627,6.368156909942627,6.368156909942627,0
2024-07-17 19:18:00+00:00,6.367580413818359,6.367580413818359,6.367580413818359,6.367580413818359,6.367580413818359,21632
2024-07-17 19:19:00+00:00,6.367008209228516,6.367008209228516,6.367008209228516,6.367008209228516,6.367008209228516,0
2024-07-17 19:20:00+00:00,6.36752986907959,6.36752986907959,6.36752986907959,6.36752986907959,6.36752986907959,88512
2024-07-17 19:23:00+00:00,6.378695964813232,6.378695964813232,6.378695964813232,6.378695964813232,6.378695964813232,83584
2024-07-17 19:24:00+00:00,6.378849506378174,6.378849506378174,6.378849506378174,6.378849506378174,6.378849506378174,16432
2024-07-17 19:26:00+00:00,6.383229732513428,6.383229732513428,6.383229732513428,6.383229732513428,6.383229732513428,176960
2024-07-17 19:28:00+00:00,6.387465000152588,6.387465000152588,6.387465000152588,6.387465000152588,6.387465000152588,37040
2024-07-17 19:29:00+00:00,6.390072345733643,6.390072345733643,6.390072345733643,6.390072345733643,6.390072345733643,71168
2024-07-17 19:30:00+00:00,6.389795780181885,6.389795780181885,6.389795780181885,6.389795780181885,6.389795780181885,46032
2024-07-17 19:32:00+00:00,6.393581867218018,6.393581867218018,6.393581867218018,6.393581867218018,6.393581867218018,0
2024-07-17 19:34:00+00:00,6.394868850708008,6.394868850708008,6.394868850708008,6.394868850708008,6.394868850708008,0
2024-07-17 19:35:00+00:00,6.394086837768555,6.394086837768555,6.394086837768555,6.394086837768555,6.394086837768555,16800
2024-07-17 19:36:00+00:00,6.392952919006348,6.392952919006348,6.392952919006348,6.392952919006348,6.392952919006348,0
2024-07-17 19:37:00+00:00,6.388310432434082,6.388310432434082,6.388310432434082,6.388310432434082,6.388310432434082,0
2024-07-17 19:38:00+00:00,6.388584613800049,6.388584613800049,6.388584613800049,6.388584613800049,6.388584613800049,0
2024-07-17 19:39:00+00:00,6.388187408447266,6.388187408447266,6.388187408447266,6.388187408447266,6.388187408447266,0
2024-07-17 19:40:00+00:00,6.388042449951172,6.388042449951172,6.388042449951172,6.388042449951172,6.388042449951172,40912
2024-07-17 19:41:00+00:00,6.387389659881592,6.387389659881592,6.387389659881592,6.387389659881592,6.387389659881592,0
2024-07-17 19:42:00+00:00,6.387134552001953,6.387134552001953,6.387134552001953,6.387134552001953,6.387134552001953,0
2024-07-17 19:43:00+00:00,6.38657283782959,6.38657283782959,6.38657283782959,6.38657283782959,6.38657283782959,0
2024-07-17 19:44:00+00:00,6.386444568634033,6.386444568634033,6.386444568634033,6.386444568634033,6.386444568634033,0
2024-07-17 19:46:00+00:00,6.383516788482666,6.383516788482666,6.383516788482666,6.383516788482666,6.383516788482666,74336
2024-07-17 19:47:00+00:00,6.381678104400635,6.381678104400635,6.381678104400635,6.381678104400635,6.381678104400635,0
2024-07-17 19:49:00+00:00,6.378634929656982,6.378634929656982,6.378634929656982,6.378634929656982,6.378634929656982,0
2024-07-17 19:50:00+00:00,6.378832817077637,6.378832817077637,6.378832817077637,6.378832817077637,6.378832817077637,0
2024-07-17 19:52:00+00:00,6.385779857635498,6.385779857635498,6.385779857635498,6.385779857635498,6.385779857635498,0
2024-07-17 19:53:00+00:00,6.386181831359863,6.386181831359863,6.386181831359863,6.386181831359863,6.386181831359863,48800
2024-07-17 19:54:00+00:00,6.386572360992432,6.386572360992432,6.386572360992432,6.386572360992432,6.386572360992432,0
2024-07-17 19:55:00+00:00,6.388520240783691,6.388520240783691,6.388520240783691,6.388520240783691,6.388520240783691,0
2024-07-17 19:56:00+00:00,6.387327194213867,6.387327194213867,6.387327194213867,6.387327194213867,6.387327194213867,44928
2024-07-17 19:57:00+00:00,6.3878984451293945,6.3878984451293945,6.3878984451293945,6.3878984451293945,6.3878984451293945,0
2024-07-17 19:58:00+00:00,6.386447906494141,6.386447906494141,6.386447906494141,6.386447906494141,6.386447906494141,93888
2024-07-17 19:59:00+00:00,6.3855671882629395,6.3855671882629395,6.3855671882629395,6.3855671882629395,6.3855671882629395,0
2024-07-17 20:00:00+00:00,6.384850978851318,6.384850978851318,6.384850978851318,6.384850978851318,6.384850978851318,0
2024-07-17 20:01:00+00:00,6.374577522277832,6.374577522277832,6.374577522277832,6.374577522277832,6.374577522277832,0
2024-07-17 20:02:00+00:00,6.373746871948242,6.373746871948242,6.373746871948242,6.373746871948242,6.373746871948242,0
2024-07-17 20:03:00+00:00,6.37386417388916,6.37386417388916,6.37386417388916,6.37386417388916,6.37386417388916,0
2024-07-17 20:04:00+00:00,6.373672008514404,6.373672008514404,6.373672008514404,6.373672008514404,6.373672008514404,0
2024-07-17 20:05:00+00:00,6.373564720153809,6.373564720153809,6.373564720153809,6.373564720153809,6.373564720153809,0
2024-07-17 20:06:00+00:00,6.374574661254883,6.374574661254883,6.374574661254883,6.374574661254883,6.374574661254883,3888
2024-07-17 20:07:00+00:00,6.377496242523193,6.377496242523193,6.377496242523193,6.377496242523193,6.377496242523193,76032
2024-07-17 20:08:00+00:00,6.376494407653809,6.376494407653809,6.376494407653809,6.376494407653809,6.376494407653809,45408
2024-07-17 20:09:00+00:00,6.37606143951416,6.37606143951416,6.37606143951416,6.37606143951416,6.37606143951416,2080
2024-07-17 20:11:00+00:00,6.371163845062256,6.371163845062256,6.371163845062256,6.371163845062256,6.371163845062256,0
2024-07-17 20:12:00+00:00,6.369931221008301,6.369931221008301,6.369931221008301,6.369931221008301,6.369931221008301,0
2024-07-17 20:13:00+00:00,6.36470890045166,6.36470890045166,6.36470890045166,6.36470890045166,6.36470890045166,0
2024-07-17 20:15:00+00:00,6.364946365356445,6.364946365356445,6.364946365356445,6.364946365356445,6.364946365356445,0
2024-07-17 20:16:00+00:00,6.366186618804932,6.366186618804932,6.366186618804932,6.366186618804932,6.366186618804932,0
2024-07-17 20:18:00+00:00,6.36909818649292,6.36909818649292,6.36909818649292,6.36909818649292,6.36909818649292,0
2024-07-17 20:19:00+00:00,6.372749328613281,6.372749328613281,6.372749328613281,6.372749328613281,6.372749328613281,4672
2024-07-17 20:20:00+00:00,6.3736724853515625,6.3736724853515625,6.3736724853515625,6.3736724853515625,6.3736724853515625,0
2024-07-17 20:21:00+00:00,6.373568534851074,6.373568534851074,6.373568534851074,6.373568534851074,6.373568534851074,49792
2024-07-17 20:22:00+00:00,6.37426233291626,6.37426233291626,6.37426233291626,6.37426233291626,6.37426233291626,0
2024-07-17 20:23:00+00:00,6.3744120597839355,6.3744120597839355,6.3744120597839355,6.3744120597839355,6.3744120597839355,0
2024-07-17 20:24:00+00:00,6.37571907043457,6.37571907043457,6.37571907043457,6.37571907043457,6.37571907043457,0
2024-07-17 20:25:00+00:00,6.377156734466553,6.377156734466553,6.377156734466553,6.377156734466553,6.377156734466553,0
2024-07-17 20:26:00+00:00,6.378107070922852,6.378107070922852,6.378107070922852,6.378107070922852,6.378107070922852,0
2024-07-17 20:27:00+00:00,6.378228187561035,6.378228187561035,6.378228187561035,6.378228187561035,6.378228187561035,0
2024-07-17 20:28:00+00:00,6.380213737487793,6.380213737487793,6.380213737487793,6.380213737487793,6.380213737487793,0
2024-07-17 20:30:00+00:00,6.379866600036621,6.379866600036621,6.379866600036621,6.379866600036621,6.379866600036621,0
2024-07-17 20:32:00+00:00,6.379576206207275,6.379576206207275,6.379576206207275,6.379576206207275,6.379576206207275,0
