Datetime,Open,High,Low,Close,Adj Close,Volume
2024-07-15 15:45:00+00:00,62987.05859375,62987.05859375,62987.05859375,62987.05859375,62987.05859375,30390272
2024-07-15 15:46:00+00:00,62955.4375,62955.4375,62955.4375,62955.4375,62955.4375,1466368
2024-07-15 15:47:00+00:00,62956.53125,62956.53125,62956.53125,62956.53125,62956.53125,23635968
2024-07-15 15:48:00+00:00,63001.28515625,63001.28515625,63001.28515625,63001.28515625,63001.28515625,10643456
2024-07-15 15:49:00+00:00,63023.29296875,63023.29296875,63023.29296875,63023.29296875,63023.29296875,0
2024-07-15 15:50:00+00:00,63008.05078125,63008.05078125,63008.05078125,63008.05078125,63008.05078125,34082816
2024-07-15 15:51:00+00:00,62994.30078125,62994.30078125,62994.30078125,62994.30078125,62994.30078125,3770368
2024-07-15 15:52:00+00:00,62992.20703125,62992.20703125,62992.20703125,62992.20703125,62992.20703125,0
2024-07-15 15:53:00+00:00,62984.20703125,62984.20703125,62984.20703125,62984.20703125,62984.20703125,17065984
2024-07-15 15:54:00+00:00,62998.9765625,62998.9765625,62998.9765625,62998.9765625,62998.9765625,0
2024-07-15 15:55:00+00:00,62957.74609375,62957.74609375,62957.74609375,62957.74609375,62957.74609375,3600384
2024-07-15 15:56:00+00:00,62996.2890625,62996.2890625,62996.2890625,62996.2890625,62996.2890625,22816768
2024-07-15 15:57:00+00:00,62962.3984375,62962.3984375,62962.3984375,62962.3984375,62962.3984375,0
2024-07-15 15:58:00+00:00,63001.43359375,63001.43359375,63001.43359375,63001.43359375,63001.43359375,3424256
2024-07-15 15:59:00+00:00,63043.515625,63043.515625,63043.515625,63043.515625,63043.515625,1005568
2024-07-15 16:00:00+00:00,63061.41015625,63061.41015625,63061.41015625,63061.41015625,63061.41015625,4495360
2024-07-15 16:01:00+00:00,63064.6015625,63064.6015625,63064.6015625,63064.6015625,63064.6015625,2875392
2024-07-15 16:02:00+00:00,63064.5390625,63064.5390625,63064.5390625,63064.5390625,63064.5390625,0
2024-07-15 16:03:00+00:00,63037.35546875,63037.35546875,63037.35546875,63037.35546875,63037.35546875,1601536
2024-07-15 16:04:00+00:00,63046.5234375,63046.5234375,63046.5234375,63046.5234375,63046.5234375,7671808
2024-07-15 16:05:00+00:00,63031.6015625,63031.6015625,63031.6015625,63031.6015625,63031.6015625,48918528
2024-07-15 16:06:00+00:00,62942.93359375,62942.93359375,62942.93359375,62942.93359375,62942.93359375,0
2024-07-15 16:07:00+00:00,62926.81640625,62926.81640625,62926.81640625,62926.81640625,62926.81640625,428032
2024-07-15 16:08:00+00:00,63003.1015625,63003.1015625,63003.1015625,63003.1015625,63003.1015625,10852352
2024-07-15 16:09:00+00:00,63029.06640625,63029.06640625,63029.06640625,63029.06640625,63029.06640625,2670592
2024-07-15 16:10:00+00:00,63037.19921875,63037.19921875,63037.19921875,63037.19921875,63037.19921875,6699008
2024-07-15 16:11:00+00:00,63029.625,63029.625,63029.625,63029.625,63029.625,35891200
2024-07-15 16:12:00+00:00,62966.12109375,62966.12109375,62966.12109375,62966.12109375,62966.12109375,0
2024-07-15 16:13:00+00:00,63046.73046875,63046.73046875,63046.73046875,63046.73046875,63046.73046875,7768064
2024-07-15 16:14:00+00:00,63066.94921875,63066.94921875,63066.94921875,63066.94921875,63066.94921875,47331328
2024-07-15 16:15:00+00:00,63064.45703125,63064.45703125,63064.45703125,63064.45703125,63064.45703125,13258752
2024-07-15 16:16:00+00:00,63029.61328125,63029.61328125,63029.61328125,63029.61328125,63029.61328125,13524992
2024-07-15 16:17:00+00:00,63058.0,63058.0,63058.0,63058.0,63058.0,27656192
2024-07-15 16:18:00+00:00,63132.30078125,63132.30078125,63132.30078125,63132.30078125,63132.30078125,4880384
2024-07-15 16:19:00+00:00,63097.37890625,63097.37890625,63097.37890625,63097.37890625,63097.37890625,3926016
2024-07-15 16:20:00+00:00,63131.5078125,63131.5078125,63131.5078125,63131.5078125,63131.5078125,54243328
2024-07-15 16:21:00+00:00,63141.84765625,63141.84765625,63141.84765625,63141.84765625,63141.84765625,5015552
2024-07-15 16:22:00+00:00,63175.8359375,63175.8359375,63175.8359375,63175.8359375,63175.8359375,13639680
2024-07-15 16:23:00+00:00,63209.63671875,63209.63671875,63209.63671875,63209.63671875,63209.63671875,34586624
2024-07-15 16:24:00+00:00,63226.09375,63226.09375,63226.09375,63226.09375,63226.09375,2650112
2024-07-15 16:25:00+00:00,63232.75,63232.75,63232.75,63232.75,63232.75,11319296
2024-07-15 16:26:00+00:00,63222.61328125,63222.61328125,63222.61328125,63222.61328125,63222.61328125,42278912
2024-07-15 16:27:00+00:00,63219.19921875,63219.19921875,63219.19921875,63219.19921875,63219.19921875,1560576
2024-07-15 16:28:00+00:00,63220.49609375,63220.49609375,63220.49609375,63220.49609375,63220.49609375,6289408
2024-07-15 16:29:00+00:00,63228.24609375,63228.24609375,63228.24609375,63228.24609375,63228.24609375,28968960
2024-07-15 16:30:00+00:00,63260.9296875,63260.9296875,63260.9296875,63260.9296875,63260.9296875,5556224
2024-07-15 16:31:00+00:00,63246.75390625,63246.75390625,63246.75390625,63246.75390625,63246.75390625,11945984
2024-07-15 16:32:00+00:00,63203.9296875,63203.9296875,63203.9296875,63203.9296875,63203.9296875,30527488
2024-07-15 16:33:00+00:00,63217.03515625,63217.03515625,63217.03515625,63217.03515625,63217.03515625,1685504
2024-07-15 16:34:00+00:00,63248.3828125,63248.3828125,63248.3828125,63248.3828125,63248.3828125,3731456
2024-07-15 16:35:00+00:00,63270.859375,63270.859375,63270.859375,63270.859375,63270.859375,10831872
2024-07-15 16:36:00+00:00,63308.96875,63308.96875,63308.96875,63308.96875,63308.96875,23007232
2024-07-15 16:37:00+00:00,63422.62890625,63422.62890625,63422.62890625,63422.62890625,63422.62890625,8830976
2024-07-15 16:38:00+00:00,63378.90234375,63378.90234375,63378.90234375,63378.90234375,63378.90234375,77789184
2024-07-15 16:39:00+00:00,63353.3203125,63353.3203125,63353.3203125,63353.3203125,63353.3203125,21198848
2024-07-15 16:40:00+00:00,63350.76953125,63350.76953125,63350.76953125,63350.76953125,63350.76953125,0
2024-07-15 16:41:00+00:00,63380.890625,63380.890625,63380.890625,63380.890625,63380.890625,156286976
2024-07-15 16:42:00+00:00,63452.0390625,63452.0390625,63452.0390625,63452.0390625,63452.0390625,7000064
2024-07-15 16:43:00+00:00,63548.16015625,63548.16015625,63548.16015625,63548.16015625,63548.16015625,20207616
2024-07-15 16:44:00+00:00,63490.6484375,63490.6484375,63490.6484375,63490.6484375,63490.6484375,93917184
2024-07-15 16:45:00+00:00,63516.51953125,63516.51953125,63516.51953125,63516.51953125,63516.51953125,31242240
2024-07-15 16:46:00+00:00,63462.66796875,63462.66796875,63462.66796875,63462.66796875,63462.66796875,35074048
2024-07-15 16:47:00+00:00,63481.08203125,63481.08203125,63481.08203125,63481.08203125,63481.08203125,76822528
2024-07-15 16:48:00+00:00,63508.17578125,63508.17578125,63508.17578125,63508.17578125,63508.17578125,8282112
2024-07-15 16:49:00+00:00,63493.046875,63493.046875,63493.046875,63493.046875,63493.046875,4659200
2024-07-15 16:50:00+00:00,63514.32421875,63514.32421875,63514.32421875,63514.32421875,63514.32421875,60278784
2024-07-15 16:51:00+00:00,63528.85546875,63528.85546875,63528.85546875,63528.85546875,63528.85546875,51458048
2024-07-15 16:52:00+00:00,63535.34765625,63535.34765625,63535.34765625,63535.34765625,63535.34765625,4202496
2024-07-15 16:53:00+00:00,63518.94140625,63518.94140625,63518.94140625,63518.94140625,63518.94140625,56856576
2024-07-15 16:54:00+00:00,63546.51953125,63546.51953125,63546.51953125,63546.51953125,63546.51953125,7055360
2024-07-15 16:55:00+00:00,63641.21484375,63641.21484375,63641.21484375,63641.21484375,63641.21484375,33204224
2024-07-15 16:56:00+00:00,63573.1640625,63573.1640625,63573.1640625,63573.1640625,63573.1640625,67209216
2024-07-15 16:57:00+00:00,63626.74609375,63626.74609375,63626.74609375,63626.74609375,63626.74609375,23097344
2024-07-15 16:58:00+00:00,63595.57421875,63595.57421875,63595.57421875,63595.57421875,63595.57421875,3792896
2024-07-15 16:59:00+00:00,63564.171875,63564.171875,63564.171875,63564.171875,63564.171875,138618880
2024-07-15 17:00:00+00:00,63497.33984375,63497.33984375,63497.33984375,63497.33984375,63497.33984375,10532864
2024-07-15 17:01:00+00:00,63423.84375,63423.84375,63423.84375,63423.84375,63423.84375,9060352
2024-07-15 17:02:00+00:00,63360.44140625,63360.44140625,63360.44140625,63360.44140625,63360.44140625,30199808
2024-07-15 17:03:00+00:00,63384.60546875,63384.60546875,63384.60546875,63384.60546875,63384.60546875,7958528
2024-07-15 17:04:00+00:00,63326.09375,63326.09375,63326.09375,63326.09375,63326.09375,4700160
2024-07-15 17:05:00+00:00,63384.79296875,63384.79296875,63384.79296875,63384.79296875,63384.79296875,100286464
2024-07-15 17:06:00+00:00,63460.76953125,63460.76953125,63460.76953125,63460.76953125,63460.76953125,0
2024-07-15 17:07:00+00:00,63636.1875,63636.1875,63636.1875,63636.1875,63636.1875,15702016
2024-07-15 17:08:00+00:00,63691.30078125,63691.30078125,63691.30078125,63691.30078125,63691.30078125,69355520
2024-07-15 17:09:00+00:00,63679.1953125,63679.1953125,63679.1953125,63679.1953125,63679.1953125,37750784
2024-07-15 17:10:00+00:00,63682.9375,63682.9375,63682.9375,63682.9375,63682.9375,3647488
2024-07-15 17:11:00+00:00,63666.5390625,63666.5390625,63666.5390625,63666.5390625,63666.5390625,140830720
2024-07-15 17:12:00+00:00,63672.375,63672.375,63672.375,63672.375,63672.375,6510592
2024-07-15 17:13:00+00:00,63687.8515625,63687.8515625,63687.8515625,63687.8515625,63687.8515625,5466112
2024-07-15 17:14:00+00:00,63664.28515625,63664.28515625,63664.28515625,63664.28515625,63664.28515625,32581632
2024-07-15 17:15:00+00:00,63676.93359375,63676.93359375,63676.93359375,63676.93359375,63676.93359375,18094080
2024-07-15 17:16:00+00:00,63663.203125,63663.203125,63663.203125,63663.203125,63663.203125,18583552
2024-07-15 17:17:00+00:00,63704.578125,63704.578125,63704.578125,63704.578125,63704.578125,12781568
2024-07-15 17:18:00+00:00,63631.4453125,63631.4453125,63631.4453125,63631.4453125,63631.4453125,36839424
2024-07-15 17:19:00+00:00,63560.4921875,63560.4921875,63560.4921875,63560.4921875,63560.4921875,13010944
2024-07-15 17:20:00+00:00,63566.0234375,63566.0234375,63566.0234375,63566.0234375,63566.0234375,26165248
2024-07-15 17:21:00+00:00,63570.66796875,63570.66796875,63570.66796875,63570.66796875,63570.66796875,19980288
2024-07-15 17:22:00+00:00,63578.12890625,63578.12890625,63578.12890625,63578.12890625,63578.12890625,5234688
2024-07-15 17:23:00+00:00,63581.33203125,63581.33203125,63581.33203125,63581.33203125,63581.33203125,48723968
2024-07-15 17:24:00+00:00,63597.9140625,63597.9140625,63597.9140625,63597.9140625,63597.9140625,7038976
2024-07-15 17:25:00+00:00,63645.5703125,63645.5703125,63645.5703125,63645.5703125,63645.5703125,0
2024-07-15 17:26:00+00:00,63731.84375,63731.84375,63731.84375,63731.84375,63731.84375,14811136
2024-07-15 17:27:00+00:00,63613.640625,63613.640625,63613.640625,63613.640625,63613.640625,19111936
2024-07-15 17:28:00+00:00,63570.25390625,63570.25390625,63570.25390625,63570.25390625,63570.25390625,35319808
2024-07-15 17:29:00+00:00,63542.6640625,63542.6640625,63542.6640625,63542.6640625,63542.6640625,62930944
2024-07-15 17:30:00+00:00,63532.359375,63532.359375,63532.359375,63532.359375,63532.359375,0
2024-07-15 17:31:00+00:00,63494.49609375,63494.49609375,63494.49609375,63494.49609375,63494.49609375,10457088
2024-07-15 17:32:00+00:00,63489.99609375,63489.99609375,63489.99609375,63489.99609375,63489.99609375,33562624
2024-07-15 17:33:00+00:00,63498.6875,63498.6875,63498.6875,63498.6875,63498.6875,7260160
2024-07-15 17:34:00+00:00,63484.4375,63484.4375,63484.4375,63484.4375,63484.4375,0
2024-07-15 17:35:00+00:00,63480.625,63480.625,63480.625,63480.625,63480.625,65204224
2024-07-15 17:36:00+00:00,63486.4296875,63486.4296875,63486.4296875,63486.4296875,63486.4296875,6977536
2024-07-15 17:37:00+00:00,63446.625,63446.625,63446.625,63446.625,63446.625,6668288
2024-07-15 17:38:00+00:00,63406.9296875,63406.9296875,63406.9296875,63406.9296875,63406.9296875,8245248
2024-07-15 17:39:00+00:00,63380.46875,63380.46875,63380.46875,63380.46875,63380.46875,47427584
2024-07-15 17:40:00+00:00,63379.7734375,63379.7734375,63379.7734375,63379.7734375,63379.7734375,7325696
2024-07-15 17:41:00+00:00,63402.75,63402.75,63402.75,63402.75,63402.75,1298432
2024-07-15 17:42:00+00:00,63384.1796875,63384.1796875,63384.1796875,63384.1796875,63384.1796875,19318784
2024-07-15 17:43:00+00:00,63378.9609375,63378.9609375,63378.9609375,63378.9609375,63378.9609375,0
2024-07-15 17:44:00+00:00,63368.58203125,63368.58203125,63368.58203125,63368.58203125,63368.58203125,7436288
2024-07-15 17:45:00+00:00,63313.46484375,63313.46484375,63313.46484375,63313.46484375,63313.46484375,22827008
2024-07-15 17:46:00+00:00,63336.6484375,63336.6484375,63336.6484375,63336.6484375,63336.6484375,7753728
2024-07-15 17:47:00+00:00,63299.140625,63299.140625,63299.140625,63299.140625,63299.140625,21649408
2024-07-15 17:48:00+00:00,63284.80859375,63284.80859375,63284.80859375,63284.80859375,63284.80859375,6023168
2024-07-15 17:49:00+00:00,63296.46875,63296.46875,63296.46875,63296.46875,63296.46875,21329920
2024-07-15 17:50:00+00:00,63342.84765625,63342.84765625,63342.84765625,63342.84765625,63342.84765625,13258752
2024-07-15 17:51:00+00:00,63391.87109375,63391.87109375,63391.87109375,63391.87109375,63391.87109375,6957056
2024-07-15 17:52:00+00:00,63415.7109375,63415.7109375,63415.7109375,63415.7109375,63415.7109375,11632640
2024-07-15 17:53:00+00:00,63407.82421875,63407.82421875,63407.82421875,63407.82421875,63407.82421875,38174720
2024-07-15 17:54:00+00:00,63399.0859375,63399.0859375,63399.0859375,63399.0859375,63399.0859375,25763840
2024-07-15 17:55:00+00:00,63340.33984375,63340.33984375,63340.33984375,63340.33984375,63340.33984375,1564672
2024-07-15 17:56:00+00:00,63321.640625,63321.640625,63321.640625,63321.640625,63321.640625,45989888
2024-07-15 17:57:00+00:00,63277.03515625,63277.03515625,63277.03515625,63277.03515625,63277.03515625,5068800
2024-07-15 17:58:00+00:00,63164.20703125,63164.20703125,63164.20703125,63164.20703125,63164.20703125,2789376
2024-07-15 17:59:00+00:00,63196.125,63196.125,63196.125,63196.125,63196.125,15579136
2024-07-15 18:00:00+00:00,63161.4375,63161.4375,63161.4375,63161.4375,63161.4375,2390016
2024-07-15 18:01:00+00:00,63105.98046875,63105.98046875,63105.98046875,63105.98046875,63105.98046875,22118400
2024-07-15 18:02:00+00:00,63122.90625,63122.90625,63122.90625,63122.90625,63122.90625,11106304
2024-07-15 18:03:00+00:00,63188.328125,63188.328125,63188.328125,63188.328125,63188.328125,23070720
2024-07-15 18:04:00+00:00,63225.9140625,63225.9140625,63225.9140625,63225.9140625,63225.9140625,4900864
2024-07-15 18:05:00+00:00,63310.7109375,63310.7109375,63310.7109375,63310.7109375,63310.7109375,81401856
2024-07-15 18:06:00+00:00,63295.5234375,63295.5234375,63295.5234375,63295.5234375,63295.5234375,9629696
2024-07-15 18:07:00+00:00,63298.8046875,63298.8046875,63298.8046875,63298.8046875,63298.8046875,14694400
2024-07-15 18:08:00+00:00,63312.82421875,63312.82421875,63312.82421875,63312.82421875,63312.82421875,47527936
2024-07-15 18:09:00+00:00,63313.359375,63313.359375,63313.359375,63313.359375,63313.359375,3198976
2024-07-15 18:10:00+00:00,63369.296875,63369.296875,63369.296875,63369.296875,63369.296875,6594560
2024-07-15 18:11:00+00:00,63368.921875,63368.921875,63368.921875,63368.921875,63368.921875,47630336
2024-07-15 18:12:00+00:00,63363.67578125,63363.67578125,63363.67578125,63363.67578125,63363.67578125,6619136
2024-07-15 18:13:00+00:00,63305.43359375,63305.43359375,63305.43359375,63305.43359375,63305.43359375,12664832
2024-07-15 18:14:00+00:00,63310.37890625,63310.37890625,63310.37890625,63310.37890625,63310.37890625,23330816
2024-07-15 18:15:00+00:00,63348.296875,63348.296875,63348.296875,63348.296875,63348.296875,890880
2024-07-15 18:16:00+00:00,63361.28125,63361.28125,63361.28125,63361.28125,63361.28125,6248448
2024-07-15 18:17:00+00:00,63359.07421875,63359.07421875,63359.07421875,63359.07421875,63359.07421875,31240192
2024-07-15 18:18:00+00:00,63319.83203125,63319.83203125,63319.83203125,63319.83203125,63319.83203125,8253440
2024-07-15 18:19:00+00:00,63337.2265625,63337.2265625,63337.2265625,63337.2265625,63337.2265625,0
2024-07-15 18:20:00+00:00,63402.85546875,63402.85546875,63402.85546875,63402.85546875,63402.85546875,75114496
2024-07-15 18:21:00+00:00,63440.55078125,63440.55078125,63440.55078125,63440.55078125,63440.55078125,9287680
2024-07-15 18:22:00+00:00,63453.70703125,63453.70703125,63453.70703125,63453.70703125,63453.70703125,11411456
2024-07-15 18:23:00+00:00,63472.96484375,63472.96484375,63472.96484375,63472.96484375,63472.96484375,18954240
2024-07-15 18:24:00+00:00,63504.28515625,63504.28515625,63504.28515625,63504.28515625,63504.28515625,36644864
2024-07-15 18:25:00+00:00,63487.53125,63487.53125,63487.53125,63487.53125,63487.53125,18405376
2024-07-15 18:26:00+00:00,63508.71484375,63508.71484375,63508.71484375,63508.71484375,63508.71484375,22847488
2024-07-15 18:27:00+00:00,63493.6484375,63493.6484375,63493.6484375,63493.6484375,63493.6484375,0
2024-07-15 18:28:00+00:00,63510.2421875,63510.2421875,63510.2421875,63510.2421875,63510.2421875,4820992
2024-07-15 18:29:00+00:00,63515.765625,63515.765625,63515.765625,63515.765625,63515.765625,44161024
2024-07-15 18:30:00+00:00,63515.57421875,63515.57421875,63515.57421875,63515.57421875,63515.57421875,3592192
2024-07-15 18:31:00+00:00,63516.2734375,63516.2734375,63516.2734375,63516.2734375,63516.2734375,5734400
2024-07-15 18:32:00+00:00,63535.24609375,63535.24609375,63535.24609375,63535.24609375,63535.24609375,29423616
2024-07-15 18:33:00+00:00,63648.3046875,63648.3046875,63648.3046875,63648.3046875,63648.3046875,3803136
2024-07-15 18:34:00+00:00,63609.7890625,63609.7890625,63609.7890625,63609.7890625,63609.7890625,23846912
2024-07-15 18:35:00+00:00,63531.12890625,63531.12890625,63531.12890625,63531.12890625,63531.12890625,70498304
2024-07-15 18:36:00+00:00,63460.4453125,63460.4453125,63460.4453125,63460.4453125,63460.4453125,5435392
2024-07-15 18:37:00+00:00,63498.74609375,63498.74609375,63498.74609375,63498.74609375,63498.74609375,9474048
2024-07-15 18:38:00+00:00,63524.65625,63524.65625,63524.65625,63524.65625,63524.65625,49090560
2024-07-15 18:39:00+00:00,63540.640625,63540.640625,63540.640625,63540.640625,63540.640625,4055040
2024-07-15 18:40:00+00:00,63554.5859375,63554.5859375,63554.5859375,63554.5859375,63554.5859375,18378752
2024-07-15 18:41:00+00:00,63561.8125,63561.8125,63561.8125,63561.8125,63561.8125,54358016
2024-07-15 18:42:00+00:00,63597.078125,63597.078125,63597.078125,63597.078125,63597.078125,8368128
2024-07-15 18:43:00+00:00,63597.58203125,63597.58203125,63597.58203125,63597.58203125,63597.58203125,5107712
2024-07-15 18:44:00+00:00,63649.68359375,63649.68359375,63649.68359375,63649.68359375,63649.68359375,59596800
2024-07-15 18:45:00+00:00,63664.44140625,63664.44140625,63664.44140625,63664.44140625,63664.44140625,1953792
2024-07-15 18:46:00+00:00,63632.7421875,63632.7421875,63632.7421875,63632.7421875,63632.7421875,21102592
2024-07-15 18:47:00+00:00,63618.67578125,63618.67578125,63618.67578125,63618.67578125,63618.67578125,27893760
2024-07-15 18:48:00+00:00,63588.6484375,63588.6484375,63588.6484375,63588.6484375,63588.6484375,1916928
2024-07-15 18:49:00+00:00,63547.125,63547.125,63547.125,63547.125,63547.125,8273920
2024-07-15 18:50:00+00:00,63546.52734375,63546.52734375,63546.52734375,63546.52734375,63546.52734375,46358528
2024-07-15 18:51:00+00:00,63569.93359375,63569.93359375,63569.93359375,63569.93359375,63569.93359375,2965504
2024-07-15 18:52:00+00:00,63616.8828125,63616.8828125,63616.8828125,63616.8828125,63616.8828125,14471168
2024-07-15 18:53:00+00:00,63583.1484375,63583.1484375,63583.1484375,63583.1484375,63583.1484375,62836736
2024-07-15 18:54:00+00:00,63575.421875,63575.421875,63575.421875,63575.421875,63575.421875,7589888
2024-07-15 18:55:00+00:00,63586.1796875,63586.1796875,63586.1796875,63586.1796875,63586.1796875,0
2024-07-15 18:56:00+00:00,63594.19921875,63594.19921875,63594.19921875,63594.19921875,63594.19921875,38539264
2024-07-15 18:57:00+00:00,63573.57421875,63573.57421875,63573.57421875,63573.57421875,63573.57421875,6672384
2024-07-15 18:58:00+00:00,63557.03515625,63557.03515625,63557.03515625,63557.03515625,63557.03515625,3198976
2024-07-15 18:59:00+00:00,63578.4296875,63578.4296875,63578.4296875,63578.4296875,63578.4296875,11935744
2024-07-15 19:00:00+00:00,63569.55078125,63569.55078125,63569.55078125,63569.55078125,63569.55078125,6746112
2024-07-15 19:01:00+00:00,63567.171875,63567.171875,63567.171875,63567.171875,63567.171875,7348224
2024-07-15 19:02:00+00:00,63554.046875,63554.046875,63554.046875,63554.046875,63554.046875,442368
2024-07-15 19:03:00+00:00,63546.25,63546.25,63546.25,63546.25,63546.25,9781248
2024-07-15 19:04:00+00:00,63428.68359375,63428.68359375,63428.68359375,63428.68359375,63428.68359375,6451200
2024-07-15 19:05:00+00:00,63449.33203125,63449.33203125,63449.33203125,63449.33203125,63449.33203125,30498816
2024-07-15 19:06:00+00:00,63458.16015625,63458.16015625,63458.16015625,63458.16015625,63458.16015625,5828608
2024-07-15 19:07:00+00:00,63517.36328125,63517.36328125,63517.36328125,63517.36328125,63517.36328125,16703488
2024-07-15 19:08:00+00:00,63530.80078125,63530.80078125,63530.80078125,63530.80078125,63530.80078125,35098624
2024-07-15 19:09:00+00:00,63540.58984375,63540.58984375,63540.58984375,63540.58984375,63540.58984375,7438336
2024-07-15 19:10:00+00:00,63581.95703125,63581.95703125,63581.95703125,63581.95703125,63581.95703125,8728576
2024-07-15 19:11:00+00:00,63630.21484375,63630.21484375,63630.21484375,63630.21484375,63630.21484375,32436224
2024-07-15 19:12:00+00:00,63639.09765625,63639.09765625,63639.09765625,63639.09765625,63639.09765625,33009664
2024-07-15 19:13:00+00:00,63569.85546875,63569.85546875,63569.85546875,63569.85546875,63569.85546875,8216576
2024-07-15 19:14:00+00:00,63568.328125,63568.328125,63568.328125,63568.328125,63568.328125,38047744
2024-07-15 19:15:00+00:00,63638.1953125,63638.1953125,63638.1953125,63638.1953125,63638.1953125,0
2024-07-15 19:16:00+00:00,63647.54296875,63647.54296875,63647.54296875,63647.54296875,63647.54296875,10379264
2024-07-15 19:17:00+00:00,63669.23046875,63669.23046875,63669.23046875,63669.23046875,63669.23046875,22433792
2024-07-15 19:18:00+00:00,63648.70703125,63648.70703125,63648.70703125,63648.70703125,63648.70703125,43040768
2024-07-15 19:19:00+00:00,63619.01953125,63619.01953125,63619.01953125,63619.01953125,63619.01953125,8237056
2024-07-15 19:20:00+00:00,63605.625,63605.625,63605.625,63605.625,63605.625,47845376
2024-07-15 19:21:00+00:00,63653.171875,63653.171875,63653.171875,63653.171875,63653.171875,6770688
2024-07-15 19:22:00+00:00,63790.921875,63790.921875,63790.921875,63790.921875,63790.921875,4263936
2024-07-15 19:23:00+00:00,63793.05859375,63793.05859375,63793.05859375,63793.05859375,63793.05859375,89313280
2024-07-15 19:24:00+00:00,63812.2890625,63812.2890625,63812.2890625,63812.2890625,63812.2890625,42553344
2024-07-15 19:25:00+00:00,63831.88671875,63831.88671875,63831.88671875,63831.88671875,63831.88671875,24068096
2024-07-15 19:26:00+00:00,63836.47265625,63836.47265625,63836.47265625,63836.47265625,63836.47265625,43134976
2024-07-15 19:27:00+00:00,63845.18359375,63845.18359375,63845.18359375,63845.18359375,63845.18359375,109531136
2024-07-15 19:28:00+00:00,63594.47265625,63594.47265625,63594.47265625,63594.47265625,63594.47265625,12361728
2024-07-15 19:29:00+00:00,63452.92578125,63452.92578125,63452.92578125,63452.92578125,63452.92578125,113692672
2024-07-15 19:30:00+00:00,63407.31640625,63407.31640625,63407.31640625,63407.31640625,63407.31640625,39276544
2024-07-15 19:31:00+00:00,63385.6796875,63385.6796875,63385.6796875,63385.6796875,63385.6796875,15826944
2024-07-15 19:32:00+00:00,63377.5625,63377.5625,63377.5625,63377.5625,63377.5625,87441408
